,time,temperature,dew_point,humidity,wind_speed,pressure,precipitation
2022,2015-07-16,19.0,11.0,74.0,4.0,29.97,3.1
2023,2015-07-17,18.0,12.0,78.0,6.0,29.97,4.8
2024,2015-07-18,18.0,12.0,79.0,4.0,29.97,6.0
2025,2015-07-19,18.0,13.0,81.0,6.0,29.97,11.9
2026,2015-07-20,17.0,14.0,87.0,6.0,29.97,17.5
2027,2015-07-21,17.0,13.0,85.0,4.0,29.97,4.5
2028,2015-07-22,17.0,13.0,86.0,4.0,30.0,18.1
2029,2015-07-23,18.0,13.0,84.0,4.0,30.0,9.8
2030,2015-07-24,18.0,13.0,82.0,6.0,30.0,10.7
2031,2015-07-25,18.0,13.0,80.0,5.0,29.97,7.9
2032,2015-07-26,17.0,13.0,81.0,5.0,29.97,8.9
2033,2015-07-27,19.0,12.0,76.0,5.0,29.94,5.6
2034,2015-07-28,18.0,12.0,78.0,4.0,29.94,2.3
2035,2015-07-29,17.0,12.0,83.0,4.0,29.97,8.5
2036,2015-07-30,17.0,11.0,82.0,4.0,30.0,2.1
2037,2015-07-31,19.0,12.0,79.0,5.0,29.97,1.2
2038,2015-08-01,18.0,12.0,80.0,4.0,29.97,5.1
2039,2015-08-02,18.0,12.0,79.0,7.0,30.0,13.6
2040,2015-08-03,18.0,11.0,78.0,4.0,29.97,3.3
2041,2015-08-04,18.0,12.0,80.0,3.0,29.97,4.1
2042,2015-08-05,18.0,12.0,79.0,6.0,29.97,5.0
2043,2015-08-06,17.0,12.0,79.0,5.0,29.97,11.9
2044,2015-08-07,18.0,13.0,81.0,4.0,29.94,9.9
2045,2015-08-08,17.0,12.0,81.0,4.0,29.97,5.6
2046,2015-08-09,17.0,12.0,83.0,5.0,29.97,10.6
2047,2015-08-10,18.0,11.0,75.0,4.0,29.97,1.7
2048,2015-08-11,19.0,10.0,67.0,5.0,29.94,0.3
2049,2015-08-12,19.0,12.0,74.0,5.0,29.97,1.4
2050,2015-08-13,19.0,11.0,73.0,5.0,29.97,2.4
2051,2015-08-14,19.0,11.0,69.0,6.0,29.97,2.5
2052,2015-08-15,19.0,10.0,68.0,4.0,29.97,0.8
2053,2015-08-16,19.0,12.0,73.0,6.0,30.0,2.3
2054,2015-08-17,18.0,11.0,70.0,6.0,29.97,2.7
2055,2015-08-18,17.0,11.0,79.0,6.0,29.94,4.6
2056,2015-08-19,19.0,12.0,75.0,5.0,29.91,5.2
2057,2015-08-20,19.0,11.0,73.0,6.0,29.94,4.2
2058,2015-08-21,19.0,11.0,70.0,5.0,29.94,4.1
2059,2015-08-22,19.0,13.0,76.0,6.0,29.91,33.1
2060,2015-08-23,19.0,12.0,73.0,6.0,29.94,7.9
2061,2015-08-24,18.0,9.0,67.0,7.0,29.97,2.7
2062,2015-08-25,18.0,10.0,73.0,5.0,29.97,1.8
2063,2015-08-26,19.0,10.0,70.0,5.0,29.97,4.0
2064,2015-08-27,19.0,9.0,63.0,7.0,29.94,1.2
2065,2015-08-28,19.0,9.0,64.0,6.0,29.94,1.4
2066,2015-08-29,19.0,10.0,66.0,5.0,29.94,0.6
2067,2015-08-30,19.0,11.0,72.0,7.0,29.97,15.1
2068,2015-08-31,19.0,13.0,74.0,5.0,29.97,16.2
2069,2015-09-01,18.0,13.0,83.0,4.0,29.94,4.2
2070,2015-09-02,21.0,12.0,69.0,6.0,29.94,5.5
2071,2015-09-03,18.0,13.0,80.0,7.0,29.97,21.3
2072,2015-09-04,16.0,13.0,85.0,3.0,30.0,3.3
2073,2015-09-05,18.0,13.0,80.0,4.0,29.97,2.5
2074,2015-09-06,18.0,13.0,80.0,4.0,29.97,2.9
2075,2015-09-07,21.0,10.0,61.0,6.0,29.94,0.3
2076,2015-09-08,19.0,11.0,68.0,6.0,29.91,1.8
2077,2015-09-09,19.0,11.0,70.0,5.0,29.91,2.6
2078,2015-09-10,20.0,10.0,63.0,6.0,29.94,6.3
2079,2015-09-11,19.0,9.0,61.0,9.0,29.94,2.0
2080,2015-09-12,20.0,10.0,63.0,7.0,29.94,4.3
2081,2015-09-13,19.0,11.0,70.0,5.0,29.97,7.5
2082,2015-09-14,19.0,11.0,69.0,6.0,29.97,3.9
2083,2015-09-15,19.0,11.0,68.0,8.0,29.94,7.1
2084,2015-09-16,16.0,10.0,72.0,8.0,29.97,0.6
2085,2015-09-17,19.0,12.0,74.0,4.0,29.94,2.2
2086,2015-09-18,19.0,13.0,75.0,4.0,29.94,2.0
2087,2015-09-19,19.0,13.0,76.0,4.0,29.94,2.5
2088,2015-09-20,19.0,12.0,73.0,5.0,29.94,2.5
2089,2015-09-21,19.0,9.0,63.0,5.0,29.94,8.4
2090,2015-09-22,18.0,10.0,70.0,6.0,29.94,4.5
2091,2015-09-23,20.0,11.0,70.0,5.0,29.97,7.0
2092,2015-09-24,19.0,10.0,68.0,7.0,29.94,1.7
2093,2015-09-25,19.0,9.0,62.0,7.0,29.91,10.5
2094,2015-09-26,20.0,10.0,63.0,7.0,29.88,7.1
2095,2015-09-27,19.0,10.0,64.0,5.0,29.91,6.9
2096,2015-09-28,20.0,8.0,59.0,6.0,29.91,1.6
2097,2015-09-29,21.0,9.0,55.0,7.0,29.88,0.2
2098,2015-09-30,21.0,9.0,57.0,10.0,29.85,1.7
2099,2015-10-01,20.0,12.0,72.0,8.0,29.88,11.4
2100,2015-10-02,19.0,11.0,68.0,16.0,29.88,3.0
2101,2015-10-03,20.0,9.0,59.0,20.0,29.94,0.0
2102,2015-10-04,20.0,10.0,65.0,16.0,29.97,4.5
2103,2015-10-05,20.0,9.0,60.0,15.0,29.94,0.0
2104,2015-10-06,21.0,8.0,55.0,10.0,29.94,0.0
2105,2015-10-07,20.0,9.0,58.0,7.0,29.94,6.2
2106,2015-10-08,20.0,9.0,62.0,8.0,29.91,0.8
2107,2015-10-09,20.0,9.0,61.0,10.0,29.91,1.5
2108,2015-10-10,20.0,11.0,68.0,10.0,29.91,17.7
2109,2015-10-11,20.0,13.0,73.0,6.0,29.94,13.9
2110,2015-10-12,20.0,11.0,67.0,5.0,29.97,11.6
2111,2015-10-13,20.0,12.0,68.0,7.0,29.94,12.5
2112,2015-10-14,20.0,11.0,67.0,10.0,29.91,9.2
2113,2015-10-15,20.0,12.0,69.0,13.0,29.91,12.2
2114,2015-10-16,20.0,12.0,69.0,11.0,29.88,10.1
2115,2015-10-17,20.0,13.0,73.0,12.0,29.94,8.2
2116,2015-10-18,20.0,12.0,72.0,8.0,29.97,5.9
2117,2015-10-19,20.0,12.0,72.0,7.0,29.97,12.5
2118,2015-10-20,20.0,12.0,71.0,8.0,29.94,8.2
2119,2015-10-21,20.0,11.0,66.0,11.0,29.91,6.6
2120,2015-10-22,20.0,12.0,71.0,11.0,29.91,20.5
2121,2015-10-23,20.0,13.0,71.0,10.0,29.91,26.8
2122,2015-10-24,21.0,13.0,65.0,7.0,29.88,17.0
2123,2015-10-25,21.0,13.0,70.0,4.0,29.94,10.1
2124,2015-10-26,19.0,14.0,79.0,4.0,29.97,23.0
2125,2015-10-27,19.0,12.0,74.0,7.0,29.94,9.4
2126,2015-10-28,20.0,12.0,69.0,8.0,29.88,9.6
2127,2015-10-29,19.0,13.0,74.0,6.0,29.88,12.3
2128,2015-10-30,19.0,13.0,77.0,5.0,29.91,16.2
2129,2015-10-31,19.0,12.0,74.0,6.0,29.91,13.7
2130,2015-11-01,19.0,13.0,77.0,7.0,29.91,13.9
2131,2015-11-02,19.0,13.0,77.0,3.0,29.91,5.0
2132,2015-11-03,19.0,13.0,77.0,6.0,29.91,17.5
2133,2015-11-04,19.0,13.0,80.0,11.0,29.91,31.6
2134,2015-11-05,19.0,13.0,77.0,7.0,29.97,13.0
2135,2015-11-06,19.0,12.0,74.0,8.0,29.94,7.7
2136,2015-11-07,20.0,13.0,74.0,8.0,29.91,14.1
2137,2015-11-08,19.0,13.0,76.0,6.0,29.94,14.7
2138,2015-11-09,18.0,13.0,79.0,4.0,29.97,17.6
2139,2015-11-10,18.0,13.0,79.0,6.0,29.97,12.3
2140,2015-11-11,18.0,12.0,79.0,5.0,29.94,3.5
2141,2015-11-12,19.0,12.0,75.0,10.0,29.94,5.4
2142,2015-11-13,19.0,11.0,69.0,12.0,29.94,2.0
2143,2015-11-14,19.0,12.0,73.0,10.0,29.91,10.7
2144,2015-11-15,20.0,13.0,73.0,15.0,29.88,5.3
2145,2015-11-16,18.0,13.0,77.0,10.0,29.91,23.3
2146,2015-11-17,17.0,15.0,87.0,4.0,29.94,61.7
2147,2015-11-18,19.0,13.0,78.0,8.0,29.91,11.3
2148,2015-11-19,20.0,13.0,74.0,11.0,29.88,4.5
2149,2015-11-20,20.0,13.0,74.0,10.0,29.88,7.1
2150,2015-11-21,19.0,13.0,77.0,9.0,29.85,13.0
2151,2015-11-22,19.0,12.0,74.0,13.0,29.88,5.9
2152,2015-11-23,20.0,11.0,67.0,12.0,29.91,4.5
2153,2015-11-24,19.0,13.0,75.0,8.0,29.91,10.8
2154,2015-11-25,18.0,12.0,76.0,5.0,29.88,8.0
2155,2015-11-26,18.0,12.0,77.0,8.0,29.91,18.1
2156,2015-11-27,17.0,12.0,82.0,11.0,29.94,8.3
2157,2015-11-28,18.0,11.0,75.0,15.0,29.97,0.1
2158,2015-11-29,19.0,12.0,76.0,14.0,29.97,6.2
2159,2015-11-30,19.0,12.0,76.0,10.0,29.97,14.4
2160,2015-12-01,18.0,12.0,76.0,6.0,29.97,7.5
2161,2015-12-02,19.0,12.0,74.0,8.0,29.97,11.3
2162,2015-12-03,19.0,12.0,70.0,8.0,29.94,4.8
2163,2015-12-04,20.0,12.0,62.0,10.0,29.94,4.3
2164,2015-12-05,20.0,12.0,72.0,8.0,29.94,5.3
2165,2015-12-06,19.0,12.0,72.0,6.0,29.97,5.4
2166,2015-12-07,19.0,12.0,73.0,6.0,29.97,5.4
2167,2015-12-08,19.0,12.0,76.0,6.0,29.97,13.9
2168,2015-12-09,19.0,12.0,73.0,7.0,29.97,7.1
2169,2015-12-10,18.0,12.0,77.0,7.0,29.97,9.5
2170,2015-12-11,18.0,11.0,74.0,6.0,29.97,2.7
2171,2015-12-12,19.0,12.0,72.0,7.0,29.94,5.2
2172,2015-12-13,18.0,13.0,77.0,7.0,29.94,18.9
2173,2015-12-14,15.0,13.0,86.0,5.0,29.97,15.5
2174,2015-12-15,16.0,12.0,81.0,5.0,29.97,7.0
2175,2015-12-16,18.0,12.0,75.0,8.0,29.97,7.0
2176,2015-12-17,19.0,12.0,77.0,13.0,29.97,10.3
2177,2015-12-18,20.0,10.0,66.0,11.0,29.94,0.4
2178,2015-12-19,19.0,9.0,62.0,13.0,29.91,0.0
2179,2015-12-20,19.0,9.0,60.0,13.0,29.91,0.0
2180,2015-12-21,19.0,10.0,67.0,10.0,29.97,1.8
2181,2015-12-22,20.0,10.0,63.0,9.0,29.97,1.0
2182,2015-12-23,20.0,10.0,64.0,14.0,29.97,0.0
2183,2015-12-24,18.0,10.0,68.0,16.0,30.0,0.0
2184,2015-12-25,18.0,10.0,70.0,11.0,30.0,6.7
2185,2015-12-26,19.0,12.0,71.0,11.0,29.97,6.0
2186,2015-12-27,19.0,12.0,76.0,9.0,29.94,17.2
2187,2015-12-28,18.0,11.0,74.0,18.0,29.97,0.8
2188,2015-12-29,19.0,10.0,65.0,9.0,29.94,0.6
2189,2015-12-30,19.0,8.0,60.0,10.0,29.97,0.0
2190,2015-12-31,20.0,9.0,59.0,8.0,29.94,0.0
2191,2016-01-01,20.0,9.0,60.0,10.0,29.97,0.0
2192,2016-01-02,21.0,10.0,59.0,13.0,29.97,0.0
2193,2016-01-03,21.0,11.0,63.0,18.0,29.91,0.0
2194,2016-01-04,20.0,9.0,58.0,9.0,29.94,0.1
2195,2016-01-05,21.0,10.0,56.0,19.0,29.94,0.0
2196,2016-01-06,21.0,11.0,64.0,16.0,29.94,0.0
2197,2016-01-07,20.0,11.0,65.0,13.0,29.97,1.2
2198,2016-01-08,21.0,10.0,61.0,10.0,29.97,0.0
2199,2016-01-09,21.0,12.0,65.0,10.0,29.94,10.3
2200,2016-01-10,19.0,13.0,71.0,6.0,29.94,13.5
2201,2016-01-11,20.0,12.0,71.0,8.0,29.97,5.6
2202,2016-01-12,19.0,12.0,72.0,9.0,29.94,7.4
2203,2016-01-13,20.0,11.0,66.0,11.0,29.91,2.1
2204,2016-01-14,19.0,12.0,72.0,11.0,29.91,21.9
2205,2016-01-15,19.0,14.0,77.0,5.0,29.94,27.1
2206,2016-01-16,18.0,14.0,79.0,6.0,29.91,33.4
2207,2016-01-17,19.0,14.0,76.0,8.0,29.91,23.6
2208,2016-01-18,18.0,14.0,79.0,4.0,29.94,34.5
2209,2016-01-19,18.0,14.0,80.0,6.0,29.91,24.3
2210,2016-01-20,18.0,14.0,81.0,8.0,29.94,20.4
2211,2016-01-21,20.0,13.0,75.0,9.0,29.91,12.0
2212,2016-01-22,19.0,12.0,73.0,8.0,29.91,5.4
2213,2016-01-23,19.0,10.0,66.0,8.0,29.94,0.9
2214,2016-01-24,20.0,8.0,57.0,5.0,30.0,0.0
2215,2016-01-25,20.0,10.0,62.0,5.0,30.0,1.0
2216,2016-01-26,20.0,11.0,65.0,5.0,30.0,0.4
2217,2016-01-27,20.0,11.0,64.0,4.0,30.0,0.5
2218,2016-01-28,19.0,8.0,55.0,4.0,29.97,0.0
2219,2016-01-29,19.0,5.0,44.0,8.0,29.97,0.0
2220,2016-01-30,19.0,9.0,56.0,11.0,29.97,0.3
2221,2016-01-31,19.0,10.0,63.0,8.0,29.94,0.2
2222,2016-02-01,20.0,10.0,62.0,14.0,29.94,0.3
2223,2016-02-02,20.0,8.0,55.0,12.0,29.94,0.8
2224,2016-02-03,20.0,5.0,47.0,10.0,29.97,0.0
2225,2016-02-04,21.0,6.0,47.0,11.0,29.94,0.0
2226,2016-02-05,21.0,6.0,45.0,15.0,29.94,0.0
2227,2016-02-06,22.0,7.0,46.0,11.0,29.94,0.0
2228,2016-02-07,21.0,8.0,48.0,8.0,29.94,0.2
2229,2016-02-08,21.0,12.0,62.0,7.0,29.94,4.2
2230,2016-02-09,22.0,10.0,57.0,5.0,29.94,0.6
2231,2016-02-10,21.0,12.0,65.0,8.0,29.91,1.3
2232,2016-02-11,21.0,12.0,65.0,7.0,29.94,4.1
2233,2016-02-12,21.0,10.0,59.0,8.0,29.91,2.6
2234,2016-02-13,21.0,9.0,52.0,13.0,29.91,0.0
2235,2016-02-14,21.0,7.0,48.0,11.0,29.91,0.5
2236,2016-02-15,21.0,7.0,50.0,13.0,29.94,0.0
2237,2016-02-16,21.0,4.0,43.0,15.0,29.94,0.0
2238,2016-02-17,22.0,6.0,43.0,8.0,29.94,0.0
2239,2016-02-18,22.0,9.0,47.0,7.0,29.88,1.3
2240,2016-02-19,22.0,8.0,49.0,15.0,29.88,0.1
2241,2016-02-20,21.0,7.0,49.0,16.0,29.91,0.0
2242,2016-02-21,21.0,7.0,47.0,12.0,29.91,0.0
2243,2016-02-22,22.0,5.0,43.0,10.0,29.91,0.0
2244,2016-02-23,22.0,3.0,35.0,15.0,29.91,0.0
2245,2016-02-24,22.0,7.0,44.0,14.0,29.88,0.0
2246,2016-02-25,22.0,8.0,52.0,12.0,29.91,0.0
2247,2016-02-26,22.0,10.0,54.0,13.0,29.88,1.7
2248,2016-02-27,21.0,11.0,59.0,16.0,29.91,0.8
2249,2016-02-28,22.0,11.0,60.0,23.0,29.94,0.2
2250,2016-02-29,22.0,12.0,60.0,23.0,29.94,0.0
2251,2016-03-01,22.0,12.0,60.0,16.0,29.91,7.2
2252,2016-03-02,22.0,13.0,65.0,13.0,29.88,18.1
2253,2016-03-03,22.0,13.0,66.0,14.0,29.88,10.5
2254,2016-03-04,23.0,11.0,57.0,21.0,29.91,0.3
2255,2016-03-05,22.0,9.0,54.0,16.0,29.91,0.0
2256,2016-03-06,23.0,11.0,55.0,8.0,29.88,2.4
2257,2016-03-07,22.0,12.0,57.0,8.0,29.85,21.3
2258,2016-03-08,21.0,14.0,67.0,6.0,29.88,22.6
2259,2016-03-09,18.0,13.0,76.0,8.0,29.94,3.5
2260,2016-03-10,21.0,11.0,65.0,9.0,29.91,4.9
2261,2016-03-11,22.0,10.0,58.0,22.0,29.88,0.0
2262,2016-03-12,22.0,10.0,55.0,24.0,29.91,0.0
2263,2016-03-13,22.0,7.0,46.0,23.0,29.91,0.0
2264,2016-03-14,23.0,5.0,38.0,18.0,29.91,0.0
2265,2016-03-15,23.0,4.0,38.0,15.0,29.94,0.0
2266,2016-03-16,23.0,3.0,35.0,12.0,29.94,0.0
2267,2016-03-17,23.0,8.0,49.0,8.0,29.94,0.4
2268,2016-03-18,23.0,11.0,56.0,5.0,29.94,5.5
2269,2016-03-19,23.0,11.0,55.0,12.0,29.91,4.5
2270,2016-03-20,23.0,10.0,55.0,14.0,29.91,0.0
2271,2016-03-21,24.0,8.0,46.0,11.0,29.91,0.1
2272,2016-03-22,22.0,11.0,61.0,6.0,29.91,5.0
2273,2016-03-23,21.0,11.0,63.0,6.0,29.88,6.8
2274,2016-03-24,22.0,10.0,59.0,13.0,29.88,0.9
2275,2016-03-25,22.0,10.0,54.0,21.0,29.91,0.0
2276,2016-03-26,22.0,7.0,49.0,17.0,29.94,0.0
2277,2016-03-27,22.0,8.0,51.0,12.0,29.94,0.8
2278,2016-03-28,22.0,9.0,56.0,8.0,29.91,0.4
2279,2016-03-29,23.0,9.0,51.0,10.0,29.88,0.1
2280,2016-03-30,23.0,11.0,59.0,12.0,29.88,4.9
2281,2016-03-31,22.0,11.0,60.0,9.0,29.88,1.8
2282,2016-04-01,20.0,14.0,71.0,6.0,29.85,24.4
2283,2016-04-02,20.0,15.0,78.0,3.0,29.91,16.9
2284,2016-04-03,21.0,13.0,72.0,6.0,29.94,8.1
2285,2016-04-04,18.0,15.0,84.0,4.0,29.97,16.1
2286,2016-04-05,20.0,14.0,75.0,6.0,29.91,7.3
2287,2016-04-06,21.0,14.0,74.0,10.0,29.88,22.5
2288,2016-04-07,21.0,12.0,69.0,16.0,29.88,0.1
2289,2016-04-08,21.0,12.0,66.0,4.0,29.94,4.7
2290,2016-04-09,21.0,12.0,64.0,4.0,29.94,11.5
2291,2016-04-10,21.0,11.0,66.0,5.0,29.91,4.9
2292,2016-04-11,21.0,11.0,66.0,7.0,29.94,5.9
2293,2016-04-12,21.0,13.0,72.0,9.0,29.91,9.7
2294,2016-04-13,20.0,13.0,74.0,7.0,29.91,4.6
2295,2016-04-14,20.0,13.0,76.0,7.0,29.91,3.1
2296,2016-04-15,20.0,13.0,76.0,6.0,29.91,4.9
2297,2016-04-16,20.0,13.0,77.0,7.0,29.91,4.2
2298,2016-04-17,19.0,13.0,78.0,7.0,29.91,2.9
2299,2016-04-18,19.0,14.0,79.0,7.0,29.91,5.2
2300,2016-04-19,19.0,13.0,78.0,6.0,29.91,5.0
2301,2016-04-20,20.0,13.0,77.0,7.0,29.91,3.0
2302,2016-04-21,20.0,13.0,74.0,10.0,29.94,3.3
2303,2016-04-22,21.0,11.0,67.0,12.0,29.94,0.4
2304,2016-04-23,19.0,12.0,72.0,9.0,29.91,24.6
2305,2016-04-24,20.0,14.0,81.0,5.0,29.85,39.5
2306,2016-04-25,19.0,15.0,85.0,6.0,29.85,31.6
2307,2016-04-26,17.0,15.0,91.0,6.0,29.91,46.6
2308,2016-04-27,19.0,14.0,84.0,4.0,29.91,16.2
2309,2016-04-28,17.0,14.0,88.0,4.0,29.94,7.6
2310,2016-04-29,16.0,14.0,92.0,5.0,29.91,23.1
2311,2016-04-30,17.0,15.0,91.0,4.0,29.94,52.6
2312,2016-05-01,18.0,15.0,90.0,3.0,29.94,35.2
2313,2016-05-02,19.0,15.0,88.0,3.0,29.94,25.4
2314,2016-05-03,20.0,14.0,82.0,5.0,29.91,6.9
2315,2016-05-04,20.0,13.0,77.0,8.0,29.91,5.8
2316,2016-05-05,19.0,14.0,82.0,5.0,29.94,19.8
2317,2016-05-06,18.0,15.0,89.0,6.0,29.97,15.0
2318,2016-05-07,18.0,14.0,85.0,6.0,29.97,8.6
2319,2016-05-08,19.0,14.0,85.0,6.0,29.97,14.1
2320,2016-05-09,19.0,14.0,81.0,6.0,29.97,4.3
2321,2016-05-10,18.0,14.0,85.0,3.0,30.0,29.6
2322,2016-05-11,18.0,15.0,87.0,3.0,30.0,38.2
2323,2016-05-12,18.0,15.0,87.0,3.0,29.97,17.4
2324,2016-05-13,18.0,14.0,88.0,3.0,29.94,13.3
2325,2016-05-14,19.0,14.0,84.0,4.0,29.97,4.7
2326,2016-05-15,19.0,14.0,85.0,5.0,30.0,10.2
2327,2016-05-16,18.0,14.0,85.0,5.0,30.0,5.7
2328,2016-05-17,18.0,14.0,87.0,6.0,30.0,1.7
2329,2016-05-18,18.0,14.0,84.0,6.0,30.0,6.1
2330,2016-05-19,19.0,14.0,83.0,4.0,29.94,2.5
2331,2016-05-20,19.0,14.0,83.0,4.0,29.94,2.4
2332,2016-05-21,18.0,13.0,83.0,4.0,29.94,5.1
2333,2016-05-22,18.0,13.0,83.0,6.0,30.0,1.6
2334,2016-05-23,17.0,12.0,83.0,5.0,30.06,3.4
2335,2016-05-24,18.0,12.0,84.0,5.0,30.03,3.9
2336,2016-05-25,18.0,13.0,85.0,4.0,30.03,1.5
2337,2016-05-26,15.0,12.0,88.0,3.0,30.03,0.1
2338,2016-05-27,12.0,11.0,91.0,3.0,30.03,0.0
2339,2016-05-28,11.0,10.0,90.0,5.0,30.03,0.2
2340,2016-05-29,18.0,11.0,79.0,6.0,30.0,6.6
2341,2016-05-30,17.0,11.0,80.0,5.0,29.97,0.8
2342,2016-05-31,16.0,10.0,76.0,4.0,30.03,0.7
2343,2016-06-01,19.0,13.0,81.0,3.0,29.97,0.9
2344,2016-06-02,18.0,9.0,71.0,4.0,30.03,0.1
2345,2016-06-03,18.0,9.0,67.0,5.0,29.97,0.0
2346,2016-06-04,18.0,10.0,72.0,4.0,29.97,0.7
2347,2016-06-05,18.0,11.0,75.0,4.0,30.0,2.5
2348,2016-06-06,18.0,11.0,74.0,4.0,30.0,2.7
2349,2016-06-07,19.0,11.0,75.0,4.0,30.03,1.3
2350,2016-06-08,18.0,11.0,77.0,4.0,30.0,1.9
2351,2016-06-09,18.0,12.0,78.0,4.0,30.0,3.3
2352,2016-06-10,15.0,12.0,84.0,5.0,30.06,1.6
2353,2016-06-11,17.0,11.0,76.0,5.0,30.0,1.2
2354,2016-06-12,19.0,11.0,75.0,4.0,30.03,4.6
2355,2016-06-13,18.0,11.0,74.0,4.0,30.0,3.0
2356,2016-06-14,18.0,11.0,77.0,3.0,30.03,3.0
2357,2016-06-15,15.0,11.0,81.0,3.0,30.09,0.2
2358,2016-06-16,18.0,13.0,83.0,4.0,29.97,1.5
2359,2016-06-17,17.0,13.0,86.0,5.0,30.0,7.4
2360,2016-06-18,15.0,14.0,91.0,4.0,30.03,33.6
2361,2016-06-19,17.0,13.0,86.0,3.0,30.03,14.3
2362,2016-06-20,17.0,13.0,86.0,5.0,30.0,8.8
2363,2016-06-21,17.0,13.0,88.0,4.0,30.03,17.4
2364,2016-06-22,15.0,13.0,94.0,3.0,30.06,33.5
2365,2016-06-23,16.0,13.0,91.0,4.0,30.06,11.7
2366,2016-06-24,17.0,14.0,90.0,2.0,30.0,22.1
2367,2016-06-25,17.0,13.0,90.0,3.0,30.0,7.4
2368,2016-06-26,17.0,12.0,82.0,6.0,30.03,1.9
2369,2016-06-27,17.0,12.0,86.0,4.0,30.03,1.2
2370,2016-06-28,17.0,12.0,85.0,5.0,30.03,4.3
2371,2016-06-29,17.0,12.0,85.0,4.0,30.03,3.7
2372,2016-06-30,17.0,12.0,82.0,6.0,30.03,1.0
2373,2016-07-01,17.0,13.0,84.0,5.0,30.06,2.6
2374,2016-07-02,18.0,12.0,83.0,4.0,30.03,5.2
2375,2016-07-03,18.0,12.0,83.0,5.0,30.03,3.3
2376,2016-07-04,18.0,13.0,86.0,6.0,30.03,7.2
2377,2016-07-05,17.0,13.0,86.0,4.0,30.0,3.3
2378,2016-07-06,17.0,12.0,81.0,5.0,30.0,2.0
2379,2016-07-07,18.0,13.0,83.0,5.0,30.0,5.5
2380,2016-07-08,17.0,12.0,82.0,5.0,30.03,3.4
2381,2016-07-09,17.0,13.0,87.0,5.0,30.0,6.3
2382,2016-07-10,18.0,14.0,85.0,4.0,30.0,11.1
2383,2016-07-11,16.0,13.0,87.0,5.0,30.0,6.3
2384,2016-07-12,15.0,13.0,93.0,3.0,30.03,35.5
2385,2016-07-13,17.0,13.0,87.0,5.0,30.0,9.6
2386,2016-07-14,16.0,13.0,89.0,4.0,30.0,8.5
2387,2016-07-15,17.0,12.0,86.0,3.0,29.97,3.5
2388,2016-07-16,17.0,12.0,84.0,3.0,29.97,2.4
2389,2016-07-17,18.0,12.0,83.0,3.0,30.0,3.4
2390,2016-07-18,18.0,13.0,83.0,5.0,30.0,1.7
2391,2016-07-19,18.0,13.0,84.0,4.0,30.0,1.7
2392,2016-07-20,17.0,14.0,86.0,4.0,30.0,2.0
2393,2016-07-21,17.0,14.0,87.0,3.0,30.0,2.7
2394,2016-07-22,17.0,14.0,88.0,4.0,30.0,2.7
2395,2016-07-23,18.0,14.0,87.0,4.0,29.97,3.5
2396,2016-07-24,17.0,14.0,88.0,4.0,29.97,3.6
2397,2016-07-25,17.0,14.0,89.0,4.0,30.0,2.9
2398,2016-07-26,17.0,14.0,87.0,3.0,30.0,4.7
2399,2016-07-27,18.0,13.0,85.0,4.0,30.0,3.9
2400,2016-07-28,17.0,12.0,85.0,6.0,29.97,4.8
2401,2016-07-29,17.0,13.0,85.0,6.0,29.97,5.0
2402,2016-07-30,17.0,12.0,85.0,6.0,29.97,2.0
2403,2016-07-31,18.0,12.0,80.0,5.0,29.97,1.2
2404,2016-08-01,18.0,12.0,81.0,5.0,29.97,3.7
2405,2016-08-02,18.0,12.0,81.0,7.0,29.97,1.9
2406,2016-08-03,19.0,12.0,76.0,6.0,29.94,1.0
2407,2016-08-04,17.0,12.0,82.0,6.0,29.94,3.8
2408,2016-08-05,18.0,13.0,83.0,4.0,29.97,5.6
2409,2016-08-06,16.0,14.0,91.0,6.0,30.0,28.0
2410,2016-08-07,17.0,14.0,90.0,3.0,30.0,45.6
2411,2016-08-08,16.0,14.0,90.0,3.0,30.03,25.2
2412,2016-08-09,16.0,13.0,88.0,4.0,30.03,9.4
2413,2016-08-10,16.0,13.0,89.0,3.0,30.03,17.5
2414,2016-08-11,17.0,12.0,83.0,3.0,30.03,5.9
2415,2016-08-12,17.0,12.0,82.0,4.0,29.97,4.9
2416,2016-08-13,17.0,12.0,82.0,8.0,29.97,2.0
2417,2016-08-14,18.0,12.0,79.0,8.0,29.97,2.9
2418,2016-08-15,18.0,12.0,81.0,6.0,30.0,4.9
2419,2016-08-16,18.0,12.0,78.0,6.0,30.0,2.4
2420,2016-08-17,18.0,10.0,73.0,6.0,29.97,3.3
2421,2016-08-18,18.0,10.0,75.0,3.0,29.97,1.2
2422,2016-08-19,17.0,11.0,80.0,4.0,29.97,1.6
2423,2016-08-20,18.0,12.0,79.0,6.0,29.97,6.8
2424,2016-08-21,18.0,12.0,77.0,5.0,29.97,5.7
2425,2016-08-22,19.0,13.0,79.0,4.0,29.97,2.7
2426,2016-08-23,18.0,12.0,79.0,4.0,29.97,9.8
2427,2016-08-24,18.0,13.0,79.0,6.0,29.94,14.9
2428,2016-08-25,17.0,11.0,77.0,3.0,29.97,5.5
2429,2016-08-26,18.0,11.0,75.0,3.0,29.97,3.5
2430,2016-08-27,17.0,9.0,72.0,7.0,30.0,0.2
2431,2016-08-28,17.0,9.0,70.0,5.0,30.0,1.1
